time,type,angle,power,powerL,powerR,raw
19.796,CMD,,,,, ?
19.814,MSG,,,,, kp=50.00 ki=2.00 kd=10.00 kspd=5.00 kdst=0.14 po=0.00
34.011,MSG,,,,, Motor: ON (offset=89.9)
61.913,D,-0.8,-138,1362,1638,D,-0.8,-138,1362,1638
62.013,D,-5.4,-73,1427,1573,D,-5.4,-73,1427,1573
62.113,D,-1.0,-166,1334,1666,D,-1.0,-166,1334,1666
62.211,D,-3.9,-83,1417,1583,D,-3.9,-83,1417,1583
62.313,D,-0.4,-134,1366,1634,D,-0.4,-134,1366,1634
62.413,D,-1.6,-280,1220,1780,D,-1.6,-280,1220,1780
62.513,D,-1.1,-286,1214,1786,D,-1.1,-286,1214,1786
62.613,D,-1.2,-274,1226,1774,D,-1.2,-274,1226,1774
62.713,D,-4.7,-33,1467,1533,D,-4.7,-33,1467,1533
62.813,D,-11.9,386,1886,1114,D,-11.9,386,1886,1114
62.913,D,-7.2,262,1762,1238,D,-7.2,262,1762,1238
63.013,D,-6.8,180,1680,1320,D,-6.8,180,1680,1320
63.114,D,-15.4,400,1900,1100,D,-15.4,400,1900,1100
63.212,D,-3.3,130,1630,1370,D,-3.3,130,1630,1370
63.313,D,-15.7,400,1900,1100,D,-15.7,400,1900,1100
63.413,D,-8.6,260,1760,1240,D,-8.6,260,1760,1240
63.513,D,-5.0,172,1672,1328,D,-5.0,172,1672,1328
63.611,D,-4.0,-30,1470,1530,D,-4.0,-30,1470,1530
63.714,D,-15.8,400,1900,1100,D,-15.8,400,1900,1100
63.813,D,-1.7,-79,1421,1579,D,-1.7,-79,1421,1579
63.913,D,-9.2,188,1688,1312,D,-9.2,188,1688,1312
64.013,D,-10.8,201,1701,1299,D,-10.8,201,1701,1299
64.113,D,-10.3,257,1757,1243,D,-10.3,257,1757,1243
64.213,D,-2.4,-12,1488,1512,D,-2.4,-12,1488,1512
64.313,D,-10.1,162,1662,1338,D,-10.1,162,1662,1338
64.413,D,-1.4,-184,1316,1684,D,-1.4,-184,1316,1684
64.513,D,-6.1,93,1593,1407,D,-6.1,93,1593,1407
64.613,D,-7.4,123,1623,1377,D,-7.4,123,1623,1377
64.713,D,-4.2,-197,1303,1697,D,-4.2,-197,1303,1697
64.812,D,-8.6,53,1553,1447,D,-8.6,53,1553,1447
64.913,D,-0.7,-334,1166,1834,D,-0.7,-334,1166,1834
65.013,D,-1.3,-307,1193,1807,D,-1.3,-307,1193,1807
65.113,D,-0.9,-373,1127,1873,D,-0.9,-373,1127,1873
65.213,D,-12.1,362,1862,1138,D,-12.1,362,1862,1138
65.313,D,-16.9,400,1900,1100,D,-16.9,400,1900,1100
65.413,D,-2.0,192,1692,1308,D,-2.0,192,1692,1308
65.513,D,-6.5,232,1732,1268,D,-6.5,232,1732,1268
